,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
420,6.95,695.00,0.41,6.99,699.00,0.42,413.30,461.68,9.1,8.0,10.0,10.0,16.6,44.7 ,9.1,8.0,10.0,10.0,16.5,44.5 ,39.85,8.0,7.4,10.1,10.0,17.0,32.32,8.08,40.40,32.24,7.84,40.08,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,6.97,697.00,0.42,6.99,699.00,0.42,413.30,457.93,9.1,8.0,10.0,10.0,16.6,44.6 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.18,7.9,7.3,10.1,10.0,17.1,32.48,8.08,40.56,32.24,7.92,40.16,16.72,8.08,24.80,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,6.98,698.00,0.42,6.99,699.00,0.42,413.48,453.36,9.1,8.0,10.1,10.1,16.5,44.7 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.59,7.9,7.4,10.2,10.0,17.2,32.56,8.00,40.56,32.24,7.84,40.08,16.88,8.08,24.96,32.25,8.00,40.25,32.25,8.00,40.25,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,6.96,696.00,0.41,6.99,699.00,0.42,413.30,459.87,9.1,8.0,10.0,10.0,16.6,44.7 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.01,7.8,7.3,10.1,10.0,17.1,32.32,8.00,40.32,32.24,7.76,40.00,16.80,8.08,24.88,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,6.93,693.00,0.41,6.99,699.00,0.42,413.48,449.61,9.1,8.0,10.0,10.0,16.7,44.7 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.92,8.0,7.4,10.1,10.0,17.2,32.48,8.00,40.48,32.24,7.84,40.08,16.88,8.08,24.96,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,6.92,692.00,0.41,6.99,699.00,0.42,413.30,452.75,9.1,8.0,10.0,10.0,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.64,7.8,7.3,10.1,10.0,17.2,32.40,8.00,40.40,32.24,7.84,40.08,16.88,8.08,24.96,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,6.98,698.00,0.42,6.99,699.00,0.42,413.30,437.97,9.1,8.0,10.0,10.0,16.5,44.6 ,9.1,8.0,10.0,10.0,16.5,44.5 ,42.01,8.0,7.4,10.1,10.0,18.0,32.48,8.00,40.48,32.16,7.84,40.00,18.16,8.08,26.24,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,6.94,694.00,0.41,6.99,699.00,0.42,413.30,446.48,9.1,8.0,10.0,10.0,16.6,44.7 ,9.1,8.0,10.0,10.0,16.5,44.5 ,41.21,7.8,7.3,10.2,10.0,17.3,32.64,8.08,40.72,32.24,7.84,40.08,17.12,8.08,25.20,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,6.92,692.00,0.41,6.99,699.00,0.42,413.30,454.12,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,40.52,8.0,7.3,10.2,10.0,17.4,32.56,8.00,40.56,32.24,7.92,40.16,17.20,8.08,25.28,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,6.92,692.00,0.41,6.99,699.00,0.42,413.30,445.38,9.1,8.0,10.1,10.1,16.7,44.8 ,9.1,8.0,10.0,10.0,16.5,44.5 ,41.31,7.7,7.3,10.2,10.0,17.5,32.72,8.00,40.72,32.16,7.84,40.00,17.44,8.08,25.52,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
