N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
590,,,L2 590 590 590 16 12 340,,,,,,,,,,,,,,
600,,,L2 600 600 600 16 12 340,,,,,,,,,,,,,,
610,,,L2 610 610 610 16 12 340,,,,,,,,,,,,,,
620,,,L2 620 620 620 16 12 340,,,,,,,,,,,,,,
630,,,L2 630 630 630 16 12 340,,,,,,,,,,,,,,
640,,,L2 640 640 640 16 12 340,,,,,,,,,,,,,,
650,,,L2 650 650 650 16 12 340,,,,,,,,,,,,,,
660,,,L2 660 660 660 16 12 340,,,,,,,,,,,,,,
670,,,L2 670 670 670 16 12 340,,,,,,,,,,,,,,
680,,,L2 680 680 680 16 12 340,,,,,,,,,,,,,,
690,,,L2 690 690 690 16 12 340,,,,,,,,,,,,,,
700,,,L2 700 700 700 16 12 340,,,,,,,,,,,,,,
710,,,L2 710 710 710 16 12 340,,,,,,,,,,,,,,
720,,,L2 720 720 720 16 12 340,,,,,,,,,,,,,,
730,,,L2 730 730 730 16 12 340,,,,,,,,,,,,,,
740,,,L2 740 740 740 16 12 340,,,,,,,,,,,,,,
750,,,L2 750 750 750 16 12 340,,,,,,,,,,,,,,
760,,,L2 760 760 760 16 12 340,,,,,,,,,,,,,,
770,,,L2 770 770 770 16 12 340,,,,,,,,,,,,,,
780,,,L2 780 780 780 16 12 340,,,,,,,,,,,,,,
790,,,L2 790 790 790 16 12 340,,,,,,,,,,,,,,
800,,,L2 800 800 800 16 12 340,,,,,,,,,,,,,,
810,,,L2 810 810 810 16 12 340,,,,,,,,,,,,,,
820,,,L2 820 820 820 16 12 340,,,,,,,,,,,,,,
830,,,L2 830 830 830 16 12 340,,,,,,,,,,,,,,
840,,,L2 840 840 840 16 12 340,,,,,,,,,,,,,,
850,,,L2 850 850 850 16 12 340,,,,,,,,,,,,,,
860,,,L2 860 860 860 16 12 340,,,,,,,,,,,,,,
870,,,L2 870 870 870 16 12 340,,,,,,,,,,,,,,
880,,,L2 880 880 880 16 12 340,,,,,,,,,,,,,,
890,,,L2 890 890 890 16 12 340,,,,,,,,,,,,,,
900,,,L2 900 900 900 16 12 340,,,,,,,,,,,,,,
910,,,L2 910 910 910 16 12 340,,,,,,,,,,,,,,
920,,,L2 920 920 920 16 12 340,,,,,,,,,,,,,,
930,,,L2 930 930 930 16 12 340,,,,,,,,,,,,,,
940,,,L2 940 940 940 16 12 340,,,,,,,,,,,,,,
950,,,L2 950 950 950 16 12 340,,,,,,,,,,,,,,
960,,,L2 960 960 960 16 12 340,,,,,,,,,,,,,,
970,,,L2 970 970 970 16 12 340,,,,,,,,,,,,,,
980,,,L2 980 980 980 16 12 340,,,,,,,,,,,,,,
990,,,L2 990 990 990 16 12 340,,,,,,,,,,,,,,
1000,,,L2 1000 1000 1000 16 12 340,,,,,,,,,,,,,,
1010,,,L2 1010 1010 1010 16 12 340,,,,,,,,,,,,,,
1020,,,L2 1020 1020 1020 16 12 340,,,,,,,,,,,,,,
1030,,,L2 1030 1030 1030 16 12 340,,,,,,,,,,,,,,
1040,,,L2 1040 1040 1040 16 12 340,,,,,,,,,,,,,,
1050,,,L2 1050 1050 1050 16 12 340,,,,,,,,,,,,,,
1060,,,L2 1060 1060 1060 16 12 340,,,,,,,,,,,,,,
1070,,,L2 1070 1070 1070 16 12 340,,,,,,,,,,,,,,
1080,,,L2 1080 1080 1080 16 12 340,,,,,,,,,,,,,,
1090,,,L2 1090 1090 1090 16 12 340,,,,,,,,,,,,,,
1100,,,L2 1100 1100 1100 16 12 340,,,,,,,,,,,,,,
1110,,,L2 1110 1110 1110 16 12 340,,,,,,,,,,,,,,
