,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
630,7.89,415.26,0.21,5.41,284.73,0.34,212.47,253.89,16.0,14.0,22.1,14.1,22.3,72.5 ,16.0,14.0,22.0,14.0,36.6,86.6 ,72.47,17.6,13.3,22.5,14.1,28.4,81.76,8.24,90.00,48.40,7.84,56.24,35.28,8.08,43.36,80.50,8.00,88.50,48.25,8.00,56.25,23.75,8.62,32.37,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
640,6.47,340.52,0.41,5.41,284.73,0.34,212.37,246.64,16.0,14.0,22.1,14.1,30.7,80.9 ,16.0,14.0,22.0,14.0,36.6,86.6 ,74.60,18.0,13.5,22.1,14.0,31.8,80.16,8.24,88.40,48.40,7.60,56.00,40.56,8.08,48.64,80.50,8.00,88.50,48.25,8.00,56.25,38.87,8.00,46.87,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
650,5.61,295.26,0.35,5.41,284.73,0.34,212.47,248.98,16.0,14.0,22.1,14.1,35.4,85.6 ,16.0,14.0,22.0,14.0,36.6,86.6 ,73.90,17.6,13.3,22.5,14.1,29.6,81.76,8.24,90.00,48.40,7.84,56.24,37.12,8.08,45.20,80.50,8.00,88.50,48.50,8.00,56.50,46.00,8.00,54.00,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
660,5.51,290.00,0.35,5.41,284.73,0.34,212.47,252.59,16.0,14.0,22.1,14.1,36.0,86.2 ,16.0,14.0,22.0,14.0,36.6,86.6 ,72.85,17.9,13.4,22.5,14.0,29.3,81.76,8.24,90.00,48.40,7.68,56.08,36.80,8.08,44.88,80.50,8.00,88.50,48.25,8.00,56.25,46.75,8.25,55.00,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
670,5.34,281.05,0.33,5.41,284.73,0.34,212.37,248.05,16.0,14.0,22.1,14.1,37.1,87.4 ,16.0,14.0,22.0,14.0,36.6,86.6 ,74.18,17.6,13.3,22.5,14.1,30.2,81.84,8.24,90.08,48.40,7.84,56.24,38.08,8.08,46.16,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
680,5.36,282.10,0.34,5.41,284.73,0.34,212.47,242.18,16.0,14.0,22.1,14.1,37.0,87.3 ,16.0,14.0,22.0,14.0,36.6,86.6 ,75.98,17.8,13.4,22.5,14.0,31.5,81.84,8.24,90.08,48.40,7.60,56.00,40.08,8.08,48.16,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
690,5.36,282.10,0.34,5.41,284.73,0.34,212.37,241.87,16.0,14.0,22.1,14.1,37.0,87.3 ,16.0,14.0,22.0,14.0,36.6,86.6 ,76.07,17.6,13.3,22.5,14.0,31.7,81.68,8.24,89.92,48.40,7.76,56.16,40.32,8.08,48.40,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
700,5.34,281.05,0.33,5.41,284.73,0.34,212.47,240.26,16.0,14.0,22.1,14.1,37.1,87.4 ,16.0,14.0,22.0,14.0,36.6,86.6 ,76.58,18.0,13.4,22.5,14.0,32.7,81.76,8.24,90.00,48.40,7.52,55.92,41.84,8.08,49.92,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
710,5.36,282.10,0.34,5.41,284.73,0.34,212.37,239.98,16.0,14.0,22.1,14.1,37.0,87.3 ,16.0,14.0,22.0,14.0,36.6,86.6 ,76.67,17.6,13.3,22.5,14.0,33.1,81.68,8.24,89.92,48.40,7.76,56.16,42.48,8.08,50.56,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
720,5.34,281.05,0.33,5.41,284.73,0.34,212.47,236.10,16.0,14.0,22.1,14.1,37.1,87.4 ,16.0,14.0,22.0,14.0,36.6,86.6 ,77.93,17.9,13.4,22.5,14.0,33.9,81.84,8.24,90.08,48.40,7.52,55.92,43.76,8.08,51.84,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
730,5.36,282.10,0.34,5.41,284.73,0.34,212.37,236.24,16.0,14.0,22.1,14.1,37.0,87.2 ,16.0,14.0,22.0,14.0,36.6,86.6 ,77.89,17.6,13.3,22.5,14.0,34.1,81.68,8.24,89.92,48.40,7.76,56.16,44.00,8.08,52.08,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
740,5.38,283.15,0.34,5.41,284.73,0.34,212.37,236.07,16.0,14.0,22.1,14.1,36.8,87.0 ,16.0,14.0,22.0,14.0,36.6,86.6 ,77.94,17.9,13.4,22.5,14.0,34.8,81.68,8.24,89.92,48.40,7.44,55.84,45.04,8.08,53.12,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
750,5.38,283.15,0.34,5.41,284.73,0.34,212.37,234.65,16.0,14.0,22.1,14.1,36.8,87.0 ,16.0,14.0,22.0,14.0,36.6,86.6 ,78.42,17.6,13.2,22.5,14.0,35.0,81.60,8.24,89.84,48.40,7.76,56.16,45.36,8.08,53.44,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
760,5.38,283.15,0.34,5.41,284.73,0.34,212.37,233.22,16.0,14.0,22.1,14.1,36.8,87.0 ,16.0,14.0,22.0,14.0,36.6,86.6 ,78.90,17.8,13.4,22.5,13.9,35.4,81.60,8.24,89.84,48.40,7.44,55.84,46.00,8.08,54.08,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
770,5.38,283.15,0.34,5.41,284.73,0.34,212.47,234.26,16.0,14.0,22.1,14.1,36.8,87.0 ,16.0,14.0,22.0,14.0,36.6,86.6 ,78.54,17.6,13.2,22.6,14.0,35.8,82.08,8.24,90.32,48.32,7.68,56.00,46.64,8.08,54.72,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
780,5.38,283.15,0.34,5.41,284.73,0.34,212.47,233.24,16.0,14.0,22.1,14.1,36.8,87.0 ,16.0,14.0,22.0,14.0,36.6,86.6 ,78.89,17.8,13.4,22.5,14.0,35.9,81.60,8.24,89.84,48.40,7.52,55.92,46.80,8.08,54.88,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
