N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS cycl,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC cycl,Roofline LC Arithmetic Intensity,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark cycl,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM CS MLUPs,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,ECM LC MLUPs,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
540,1.89,85.90,107.18596258717626,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.4,18.7,39.2,148.35,62.02,72.0,48.4,15.2,18.3,42.3,124.13,148.23,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.56,8.24,122.80,66.88,8.00,74.88,59.92,8.08,68.00,113.25,8.12,121.37,65.00,8.12,73.12,65.00,8.37,73.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
550,1.90,86.36,106.28383777557102,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.5,40.0,147.54,62.35,72.0,48.4,15.1,18.2,41.9,123.66,148.79,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.48,8.24,122.72,66.00,8.00,74.00,61.20,8.16,69.36,112.87,8.00,120.87,64.75,8.00,72.75,64.75,8.00,72.75,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
560,1.90,86.36,106.65711475670307,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.6,18.6,40.1,156.22,58.89,72.0,48.4,15.2,18.3,42.1,123.91,148.49,72.0,48.4,15.0,18.0,41.5,122.93,149.67,116.40,8.24,124.64,66.24,7.92,74.16,61.44,8.08,69.52,113.25,8.12,121.37,65.00,8.12,73.12,65.00,8.00,73.00,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
570,1.91,86.81,106.03523609697616,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.4,40.7,148.26,62.05,72.0,48.4,15.1,18.1,41.8,123.49,148.99,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.40,8.24,122.64,65.60,8.00,73.60,62.40,8.16,70.56,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
580,1.90,86.36,106.34605060575967,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.6,40.9,150.57,61.10,72.0,48.4,15.2,18.2,42.0,123.71,148.73,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.32,8.24,122.56,66.40,7.92,74.32,62.72,8.08,70.80,113.12,8.12,121.24,64.62,8.12,72.74,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
590,1.91,86.81,106.00972711022838,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.4,41.3,149.78,61.42,72.0,48.4,15.1,18.1,41.8,123.47,149.02,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.40,8.24,122.64,65.60,8.00,73.60,63.44,8.16,71.60,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
600,1.90,86.36,106.31449776959788,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.5,41.3,150.87,60.98,72.0,48.4,15.2,18.2,42.0,123.69,148.75,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.48,8.16,122.64,65.92,8.00,73.92,63.60,8.08,71.68,113.12,8.12,121.24,64.62,8.12,72.74,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
610,1.91,86.81,105.98144197243428,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.6,41.5,150.30,61.21,72.0,48.4,15.1,18.1,41.8,123.45,149.04,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.48,8.24,122.72,66.32,8.00,74.32,63.92,8.16,72.08,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
620,1.90,86.36,106.27660799492058,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.8,41.5,151.66,60.66,72.0,48.4,15.1,18.2,41.9,123.66,148.79,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.24,8.16,122.40,67.28,8.00,75.28,63.92,8.08,72.00,113.12,8.12,121.24,64.62,8.12,72.74,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
630,1.91,86.81,105.96413429758168,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.3,15.3,18.7,41.7,150.97,60.94,72.0,48.4,15.1,18.1,41.8,123.44,149.06,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.40,8.24,122.64,66.64,8.00,74.64,64.24,8.16,72.40,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
640,1.12,50.90,180.98880327533269,0.03,1.92,87.27,105.24726911618669,0.15,36.3,24.2,16.1,19.3,41.8,170.82,53.86,72.0,48.4,45.0,20.2,41.9,155.56,118.28,72.0,48.4,15.0,18.0,41.5,122.93,149.67,120.72,8.24,128.96,69.20,8.00,77.20,64.40,8.08,72.48,328.37,32.00,360.37,72.62,8.12,80.74,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
650,1.91,86.81,105.93747112280873,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.3,18.4,42.0,149.60,61.50,72.0,48.4,15.1,18.1,41.8,123.42,149.08,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.40,8.24,122.64,65.60,8.00,73.60,64.64,8.16,72.80,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
660,1.91,86.81,106.21345837045837,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.3,18.6,42.0,152.38,60.38,72.0,48.4,15.1,18.2,41.9,123.61,148.85,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.16,8.16,122.32,66.48,7.92,74.40,64.64,8.08,72.72,113.00,8.12,121.12,64.62,8.12,72.74,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
670,1.91,86.81,105.91969567296013,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.3,19.0,42.0,152.65,60.27,72.0,48.4,15.1,18.1,41.8,123.40,149.10,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.32,8.24,122.56,67.92,8.00,75.92,64.72,8.16,72.88,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
680,1.91,86.81,106.18186486593842,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.3,18.7,42.0,155.58,59.13,72.0,48.4,15.1,18.2,41.9,123.59,148.87,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.32,8.16,122.48,66.72,7.92,74.64,64.80,8.08,72.88,113.00,8.12,121.12,64.62,8.12,72.74,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
690,1.91,86.81,105.89652782522342,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.3,19.0,42.1,153.49,59.94,72.0,48.4,15.1,18.1,41.8,123.39,149.12,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.32,8.16,122.48,68.08,8.00,76.08,64.80,8.16,72.96,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
700,1.91,86.81,106.15660552135054,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.4,19.0,42.1,152.69,60.25,72.0,48.4,15.1,18.2,41.9,123.57,148.90,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.72,8.16,122.88,68.08,7.92,76.00,64.88,8.08,72.96,113.00,8.12,121.12,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
710,1.91,86.81,105.87828496524331,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,18.9,42.1,151.89,60.57,72.0,48.4,15.1,18.1,41.8,123.37,149.14,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.56,8.16,122.72,67.52,8.00,75.52,64.88,8.16,73.04,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
720,1.91,86.81,106.13134617676266,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.5,19.4,42.1,161.10,57.11,72.0,48.4,15.1,18.2,41.9,123.56,148.91,72.0,48.4,15.0,18.0,41.5,122.93,149.67,116.08,8.16,124.24,69.60,7.84,77.44,64.88,8.08,72.96,113.00,8.12,121.12,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
730,1.91,86.81,105.86050987090368,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.2,42.1,153.20,60.05,72.0,48.4,15.1,18.1,41.8,123.36,149.15,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.16,8.16,122.32,68.72,8.00,76.72,64.88,8.16,73.04,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
740,1.91,86.81,106.11241897131883,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.0,42.1,153.37,59.98,72.0,48.4,15.1,18.1,41.9,123.54,148.93,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.24,8.16,122.40,68.16,7.92,76.08,64.88,8.08,72.96,112.87,8.12,120.99,64.50,8.12,72.62,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
750,1.91,86.81,105.84765832357361,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.0,42.1,152.79,60.21,72.0,48.4,15.1,18.1,41.8,123.35,149.16,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.08,8.16,122.24,67.92,8.00,75.92,64.96,8.16,73.12,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
760,1.91,86.81,106.0808274875869,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.4,42.1,155.94,59.00,72.0,48.4,15.1,22.2,41.9,127.55,144.25,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.32,8.16,122.48,69.68,8.00,77.68,64.96,8.08,73.04,112.87,8.12,120.99,80.62,8.12,88.74,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
770,1.91,86.81,105.82801177374094,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,17.1,19.6,42.2,169.91,54.15,72.0,48.4,15.1,18.1,41.8,123.34,149.18,72.0,48.4,15.0,18.0,41.5,122.93,149.67,128.48,8.32,136.80,70.24,8.00,78.24,64.96,8.16,73.12,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
780,1.91,86.81,106.06189927174908,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.7,42.1,155.26,59.26,72.0,48.4,15.1,20.2,41.9,125.52,146.59,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.16,8.16,122.32,70.64,8.00,78.64,64.96,8.08,73.04,112.87,8.00,120.87,72.50,8.00,80.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
790,1.91,86.81,105.81560436941409,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.5,42.1,154.62,59.50,72.0,48.4,15.1,18.1,41.8,123.33,149.19,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.16,8.16,122.32,69.84,8.00,77.84,64.96,8.16,73.12,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
800,1.91,86.81,106.04293847070507,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.5,19.8,42.1,162.08,56.76,72.0,48.4,15.1,18.1,41.8,123.49,148.99,72.0,48.4,15.0,18.0,41.5,122.93,149.67,115.92,8.16,124.08,71.20,7.92,79.12,64.88,8.08,72.96,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
810,1.91,86.81,105.79876480635554,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.4,42.1,154.71,59.46,72.0,48.4,15.1,18.1,41.7,123.32,149.20,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.40,8.16,122.56,69.76,8.00,77.76,64.88,8.16,73.04,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
820,1.91,86.81,106.02400949707176,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.5,42.1,155.36,59.22,72.0,48.4,15.1,18.1,41.8,123.48,149.01,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.00,8.16,122.16,70.00,7.92,77.92,64.88,8.08,72.96,112.87,8.00,120.87,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
830,1.91,86.81,105.7894094935452,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,20.0,42.1,161.09,57.11,72.0,48.4,15.1,18.1,41.7,123.31,149.21,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.48,8.16,122.64,71.84,8.00,79.84,64.96,8.16,73.12,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
840,1.91,86.81,106.00504945382326,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.4,42.1,154.80,59.43,72.0,48.4,15.1,18.1,41.8,123.47,149.02,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.08,8.16,122.24,69.68,7.92,77.60,64.88,8.08,72.96,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
850,1.91,86.81,105.77421764919906,0.15,1.92,87.27,105.24726911618669,0.15,36.3,24.2,15.3,19.5,42.1,154.79,59.44,72.0,48.4,15.1,18.1,41.7,123.30,149.22,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.00,8.16,122.16,70.16,8.00,78.16,64.88,8.08,72.96,112.50,8.00,120.50,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
860,1.91,86.81,105.98611972239445,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.6,42.1,154.40,59.59,72.0,48.4,15.1,18.1,41.8,123.45,149.04,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.08,8.16,122.24,70.40,7.92,78.32,64.88,8.08,72.96,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
870,1.91,86.81,105.76321461767627,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.3,42.1,153.17,60.06,72.0,48.4,15.1,18.1,41.7,123.29,149.24,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.00,8.16,122.16,69.28,8.00,77.28,64.88,8.08,72.96,112.50,8.00,120.50,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
880,1.91,86.81,105.9671604369414,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.5,20.2,42.1,163.00,56.44,72.0,48.4,15.1,18.1,41.8,123.44,149.06,72.0,48.4,15.0,18.0,41.5,122.93,149.67,115.84,8.16,124.00,72.80,7.92,80.72,64.88,8.08,72.96,112.75,8.00,120.75,64.50,8.00,72.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
890,1.91,86.81,105.7517644493903,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,21.2,42.1,158.97,57.87,72.0,48.4,15.1,18.1,41.7,123.29,149.24,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.08,8.16,122.24,76.56,8.00,84.56,64.88,8.16,73.04,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
900,1.91,86.81,105.95453076464747,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.3,42.1,153.64,59.88,72.0,48.4,15.1,18.1,41.8,123.43,149.07,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.08,8.16,122.24,69.44,7.92,77.36,64.88,8.08,72.96,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
910,1.91,86.81,105.73608421052633,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.8,42.1,154.97,59.37,72.0,48.4,15.1,18.1,41.7,123.27,149.26,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.92,8.16,122.08,71.28,8.00,79.28,64.88,8.08,72.96,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
920,1.91,86.81,105.94190109235352,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,21.9,42.1,161.59,56.93,72.0,48.4,15.1,18.1,41.8,123.42,149.08,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.00,8.16,122.16,79.84,8.00,87.84,64.88,8.08,72.96,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
930,2.15,97.72,94.007796305859,0.17,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,23.6,42.1,166.06,55.40,72.0,48.4,15.1,18.1,37.1,118.64,155.09,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.00,8.16,122.16,86.40,8.00,94.40,64.88,8.16,73.04,112.50,8.00,120.50,64.25,8.00,72.25,56.25,8.00,64.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
940,1.91,86.81,105.92297009793224,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,19.7,42.1,154.78,59.44,72.0,48.4,15.1,18.1,41.8,123.41,149.09,72.0,48.4,15.0,18.0,41.5,122.93,149.67,114.16,8.16,122.32,70.88,8.00,78.88,64.80,8.08,72.88,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
950,1.91,86.81,105.71784135054618,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,20.7,42.1,156.97,58.61,72.0,48.4,15.1,18.1,41.7,123.26,149.27,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.84,8.16,122.00,74.80,8.00,82.80,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
960,1.91,86.81,105.90401207547171,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.5,20.6,42.1,170.93,53.82,72.0,48.4,15.1,24.1,41.8,129.42,142.17,72.0,48.4,15.0,18.0,41.5,122.93,149.67,115.92,8.16,124.08,74.32,8.00,82.32,64.88,8.08,72.96,112.75,8.00,120.75,88.50,8.00,96.50,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
970,1.91,86.81,105.7094215690169,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,24.7,42.1,167.99,54.76,72.0,48.4,15.1,18.1,41.7,123.26,149.27,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.92,8.16,122.08,90.64,8.00,98.64,64.88,8.16,73.04,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
980,1.91,86.81,105.89138240317774,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.2,25.7,42.1,170.66,53.91,72.0,48.4,15.1,18.1,41.8,123.39,149.12,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.76,8.16,121.92,94.72,8.00,102.72,64.80,8.08,72.88,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
990,1.91,86.81,105.7010017874876,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.3,25.1,42.1,169.25,54.36,72.0,48.4,15.1,18.1,41.7,123.25,149.29,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.92,8.16,122.08,92.40,8.00,100.40,64.80,8.16,72.96,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
1000,1.91,86.81,105.87875273088382,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.2,24.6,42.1,169.15,54.39,72.0,48.4,15.1,18.1,41.8,123.38,149.13,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.84,8.16,122.00,90.24,8.00,98.24,64.80,8.08,72.88,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
1010,1.92,87.27,105.68861482492808,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.2,27.0,42.2,175.61,52.39,72.0,48.4,15.1,18.1,41.7,123.24,149.30,72.0,48.4,15.0,18.0,41.5,122.93,149.67,113.84,8.16,122.00,100.08,8.00,108.08,64.88,8.24,73.12,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
1020,1.91,86.81,105.86612305858988,0.15,1.92,87.27,105.24726911618669,0.15,36.2,24.2,15.4,29.0,42.3,186.64,49.29,72.0,48.4,15.1,18.1,41.8,123.37,149.14,72.0,48.4,15.0,18.0,41.5,122.93,149.67,115.12,8.16,123.28,108.00,8.00,116.00,64.88,8.40,73.28,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
