,Roofline,,,,,,,,ECM,,,,,,,,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
1220,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,248.05,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,77.40,81.60,9.68,91.28,32.24,32.16,64.40,30.80,8.08,38.88,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1230,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,251.06,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,76.47,81.52,9.28,90.80,32.24,32.16,64.40,30.88,8.08,38.96,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1240,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,245.08,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,78.34,81.60,9.20,90.80,32.24,32.16,64.40,31.04,8.08,39.12,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1250,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,246.27,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,77.96,81.60,9.52,91.12,32.24,32.16,64.40,31.12,8.08,39.20,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1260,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,250.64,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,76.60,81.52,9.52,91.04,32.24,32.16,64.40,31.20,8.08,39.28,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1270,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,247.58,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,77.55,81.52,9.44,90.96,32.24,32.16,64.40,31.36,8.08,39.44,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1280,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,225.24,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,85.24,85.76,9.36,95.12,32.24,32.16,64.40,31.44,8.08,39.52,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1290,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,245.47,59.8,32.0,11.0,8.0,7.4,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,78.22,81.52,9.44,90.96,32.24,32.16,64.40,31.44,8.08,39.52,80.12,8.00,88.12,16.00,8.00,24.00,16.00,0,16.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1300,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1310,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1320,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1330,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1340,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1350,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1360,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1370,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1380,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1390,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,9.1,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,8.00,8.00,16.00,24.00,8.00,32.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1400,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1410,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1420,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1430,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1440,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1450,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,,,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,,,,,,,,,,,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
