N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS cycl,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC cycl,Roofline LC Arithmetic Intensity,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark cycl,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM CS MLUPs,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,ECM LC MLUPs,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
540,1.98,90.00,106.56838865765309,0.08,2.93,133.18,70.8468930172966,CPU bound,27.5,23.3,15.3,65.0,27.0,92.14,104.19,72.0,48.4,15.2,32.4,26.7,122.66,156.53,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.24,122.64,64.96,64.96,129.92,65.60,8.00,73.60,113.25,8.12,121.37,0,64.75,64.75,64.75,8.12,72.87,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
550,1.99,90.45,106.21005283018867,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,65.0,27.0,91.00,105.50,72.0,48.4,15.1,32.3,26.6,122.40,156.86,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.48,8.32,122.80,64.96,64.96,129.92,65.60,8.08,73.68,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
560,1.98,90.00,106.53044896232402,0.09,2.93,133.18,70.8468930172966,CPU bound,28.6,23.3,15.6,65.0,27.0,97.76,98.20,72.0,48.4,15.2,32.3,26.7,122.63,156.56,72.0,48.4,15.0,32.0,26.4,121.83,157.59,116.56,8.32,124.88,64.96,64.96,129.92,65.60,8.00,73.60,113.25,8.12,121.37,0,64.75,64.75,64.75,8.12,72.87,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
570,1.99,90.45,106.18003372074303,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,64.9,27.0,92.54,103.74,72.0,48.4,15.1,32.2,26.6,122.38,156.88,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.32,122.72,64.96,64.96,129.92,65.60,8.08,73.68,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
580,1.98,90.00,106.48616397941682,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,64.9,27.0,93.46,102.72,72.0,48.4,15.2,32.3,26.7,122.60,156.60,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.24,8.24,122.48,64.96,64.88,129.84,65.68,8.00,73.68,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
590,1.99,90.45,106.15315976988495,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,64.9,27.0,92.06,104.28,72.0,48.4,15.1,32.2,26.6,122.36,156.91,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.24,122.64,64.96,64.88,129.84,65.52,8.08,73.60,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
600,1.98,90.00,106.44822504288166,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,64.9,27.0,90.93,105.58,72.0,48.4,15.2,32.3,26.7,122.57,156.64,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.48,8.24,122.72,64.88,64.88,129.76,65.52,8.00,73.52,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
610,1.99,90.45,106.12365111796234,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,64.9,27.0,91.89,104.48,72.0,48.4,15.1,32.2,26.6,122.34,156.93,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.24,122.64,64.88,64.88,129.76,65.60,8.08,73.68,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
620,1.98,90.00,106.41662987633681,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.3,15.3,64.9,27.0,91.37,105.07,72.0,48.4,15.1,32.3,26.7,122.55,156.67,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.16,8.24,122.40,64.88,64.88,129.76,65.60,8.00,73.60,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
630,1.99,90.45,106.1057351507236,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.3,15.3,64.9,27.0,94.34,101.76,72.0,48.4,15.1,32.2,26.6,122.33,156.95,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.32,8.24,122.56,64.88,64.88,129.76,65.60,8.08,73.68,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
640,1.14,51.81,185.7457554755784,0.03,2.93,133.18,70.8468930172966,CPU bound,29.5,23.2,1.0,64.9,27.0,101.41,94.67,72.0,48.4,45.0,32.3,26.7,152.43,125.95,72.0,48.4,15.0,32.0,26.4,121.83,157.59,0,8.32,8.32,64.88,64.88,129.76,65.52,8.00,73.52,328.37,32.00,360.37,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
650,1.99,90.45,106.0788611998655,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.8,27.0,91.83,104.54,72.0,48.4,15.1,32.2,26.6,122.31,156.97,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.24,122.64,64.88,64.80,129.68,65.52,8.08,73.60,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
660,1.99,90.45,106.35339705078835,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.8,27.0,91.37,105.06,72.0,48.4,15.1,32.3,26.7,122.51,156.72,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.88,64.80,129.68,65.52,8.00,73.52,113.00,8.12,121.12,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
670,1.99,90.45,106.06357993369129,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.8,27.0,91.18,105.28,72.0,48.4,15.1,32.2,26.6,122.30,156.99,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.32,8.24,122.56,64.80,64.80,129.60,65.60,8.08,73.68,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
680,1.99,90.45,106.32176192109776,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.8,27.0,94.41,101.68,72.0,48.4,15.1,32.3,26.7,122.48,156.76,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.24,122.64,64.80,64.80,129.60,65.52,8.00,73.52,113.00,8.12,121.12,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
690,1.99,90.45,106.03985454545455,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.8,27.0,90.95,105.55,72.0,48.4,15.1,32.2,26.6,122.28,157.01,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.16,8.24,122.40,64.80,64.80,129.60,65.60,8.08,73.68,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
700,1.99,90.45,106.29646929674101,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.8,27.0,92.50,103.78,72.0,48.4,15.1,32.3,26.7,122.47,156.77,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.80,64.80,129.60,65.52,8.00,73.52,113.00,8.12,121.12,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
710,1.99,90.45,106.02193893653516,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.8,27.0,91.23,105.22,72.0,48.4,15.1,32.2,26.6,122.27,157.02,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.80,64.80,129.60,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
720,1.99,90.45,106.27117667238423,0.09,2.93,133.18,70.8468930172966,CPU bound,28.5,23.2,15.6,64.8,27.0,97.34,98.62,72.0,48.4,15.1,32.3,26.7,122.45,156.79,72.0,48.4,15.0,32.0,26.4,121.83,157.59,116.32,8.24,124.56,64.80,64.72,129.52,65.60,8.00,73.60,113.00,8.12,121.12,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
730,1.99,90.45,106.00402332761578,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.8,27.0,91.35,105.10,72.0,48.4,15.1,32.2,26.6,122.26,157.04,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.80,64.72,129.52,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
740,1.99,90.45,106.24588404802743,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.8,27.0,92.44,103.85,72.0,48.4,15.1,32.3,26.6,122.43,156.82,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.80,64.72,129.52,65.44,8.00,73.44,112.87,8.12,120.99,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
750,1.99,90.45,105.99191606473639,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.7,27.0,90.67,105.87,72.0,48.4,15.1,32.2,26.6,122.25,157.05,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.80,64.72,129.52,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
760,1.99,90.45,106.22693139969147,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.8,27.0,92.16,104.16,72.0,48.4,15.1,32.3,26.6,122.42,156.83,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.40,8.16,122.56,64.80,64.80,129.60,65.44,8.00,73.44,112.87,8.12,120.99,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
770,1.99,90.45,105.97136539643316,0.09,2.93,133.18,70.8468930172966,CPU bound,28.5,23.2,16.7,65.0,26.9,102.47,93.68,72.0,48.4,15.1,32.2,26.6,122.24,157.06,72.0,48.4,15.0,32.0,26.4,121.83,157.59,125.52,8.32,133.84,64.96,64.96,129.92,65.28,8.08,73.36,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
780,1.99,90.45,106.20163826947206,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.9,26.9,91.09,105.39,72.0,48.4,15.1,32.2,26.6,122.40,156.86,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.16,122.24,64.88,64.88,129.76,65.20,8.00,73.20,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
790,1.99,90.45,105.95608413025894,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.7,27.0,91.96,104.39,72.0,48.4,15.1,32.2,26.6,122.23,157.08,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.08,8.24,122.32,64.72,64.72,129.44,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
800,1.99,90.45,106.1826524871355,0.09,2.93,133.18,70.8468930172966,CPU bound,28.5,23.2,15.6,64.7,27.0,96.23,99.76,72.0,48.4,15.1,32.2,26.6,122.39,156.87,72.0,48.4,15.0,32.0,26.4,121.83,157.59,116.32,8.24,124.56,64.72,64.72,129.44,65.52,8.00,73.52,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
810,1.99,90.45,105.94131869639796,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.7,27.0,94.84,101.22,72.0,48.4,15.1,32.2,26.6,122.22,157.09,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.16,8.24,122.40,64.72,64.72,129.44,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
820,1.99,90.45,106.16369857414303,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,1.0,64.7,27.0,90.68,105.87,72.0,48.4,15.1,32.2,26.6,122.37,156.90,72.0,48.4,15.0,32.0,26.4,121.83,157.59,0,8.16,8.16,64.72,64.72,129.44,65.44,8.00,73.44,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
830,1.99,90.45,105.93236089193825,0.09,2.93,133.18,70.8468930172966,CPU bound,28.4,23.2,15.3,64.7,27.0,95.28,100.75,72.0,48.4,15.1,32.2,26.6,122.21,157.10,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.48,8.24,122.72,64.72,64.72,129.44,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
840,1.99,90.45,106.14471355060036,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.7,27.0,90.60,105.96,72.0,48.4,15.1,32.2,26.6,122.36,156.91,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.16,8.16,122.32,64.72,64.64,129.36,65.44,8.00,73.44,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
850,1.99,90.45,105.91444528301885,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,1.0,64.7,27.0,93.14,103.08,72.0,48.4,15.1,32.2,26.6,122.20,157.11,72.0,48.4,15.0,32.0,26.4,121.83,157.59,0,8.24,8.24,64.72,64.64,129.36,65.44,8.08,73.52,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
860,1.99,90.45,106.13206723842195,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.7,27.0,92.64,103.63,72.0,48.4,15.1,32.2,26.6,122.35,156.92,72.0,48.4,15.0,32.0,26.4,121.83,157.59,113.92,8.16,122.08,64.72,64.64,129.36,65.44,8.00,73.44,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
870,1.99,90.45,105.90548747855918,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.7,27.0,91.79,104.59,72.0,48.4,15.1,32.2,26.6,122.19,157.13,72.0,48.4,15.0,32.0,26.4,121.83,157.59,113.92,8.16,122.08,64.72,64.64,129.36,65.44,8.08,73.52,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
880,1.99,90.45,106.10677461406517,0.09,2.93,133.18,70.8468930172966,CPU bound,28.5,23.2,15.5,64.7,27.0,96.99,98.97,72.0,48.4,15.1,32.2,26.6,122.33,156.95,72.0,48.4,15.0,32.0,26.4,121.83,157.59,116.16,8.16,124.32,64.72,64.64,129.36,65.44,8.00,73.44,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
890,1.99,90.45,105.89337824492338,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,1.0,64.7,27.0,93.91,102.23,72.0,48.4,15.1,32.2,26.6,122.18,157.14,72.0,48.4,15.0,32.0,26.4,121.83,157.59,0,8.16,8.16,64.72,64.64,129.36,65.44,8.08,73.52,112.50,8.00,120.50,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
900,1.99,90.45,106.09412830188678,0.09,2.93,133.18,70.8468930172966,CPU bound,28.2,23.2,15.3,64.7,26.8,90.85,105.67,72.0,48.4,15.1,32.2,26.6,122.33,156.95,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.00,8.16,122.16,64.72,64.64,129.36,64.88,8.00,72.88,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
910,1.99,90.45,105.88178556023952,0.09,2.93,133.18,70.8468930172966,CPU bound,28.3,23.2,15.3,64.6,26.8,92.32,103.99,72.0,48.4,15.1,32.2,26.6,122.18,157.14,72.0,48.4,15.0,32.0,26.4,121.83,157.59,114.00,8.40,122.40,64.64,64.64,129.28,64.88,8.08,72.96,112.50,8.00,120.50,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
