N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS cycl,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC cycl,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
560,2.08,56.21,106.53044896232403,CPU bound,2.08,56.21,70.84689301729661,,55.20,70.44,171.2,100.4,15.2,32.3,26.7,174.63,171.2,100.4,15.0,32.0,26.4,173.83,136.28,57.6,47.6,16.5,65.0,27.2,123.52,8.56,132.08,65.04,64.96,130.00,65.92,8.00,73.92,113.25,8.12,121.37,0,64.75,64.75,64.75,8.12,72.87,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
570,2.08,56.21,106.18003372074303,CPU bound,2.08,56.21,70.84689301729661,,55.22,79.65,171.2,100.4,15.1,32.2,26.6,174.38,171.2,100.4,15.0,32.0,26.4,173.83,120.52,57.7,47.6,1.1,64.9,27.1,0,8.48,8.48,64.96,64.96,129.92,65.84,8.08,73.92,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
580,2.08,56.21,106.48616397941682,CPU bound,2.08,56.21,70.84689301729661,,55.20,78.27,171.2,100.4,15.2,32.3,26.7,174.60,171.2,100.4,15.0,32.0,26.4,173.83,122.65,57.7,47.6,15.4,65.0,27.1,115.12,8.40,123.52,65.04,64.96,130.00,65.84,8.00,73.84,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
590,2.08,56.21,106.15315976988494,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.00,171.2,100.4,15.1,32.2,26.6,174.36,171.2,100.4,15.0,32.0,26.4,173.83,123.07,57.6,47.6,15.4,64.9,27.1,115.04,8.48,123.52,64.96,64.96,129.92,65.76,8.08,73.84,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
600,2.08,56.21,106.44822504288166,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.25,171.2,100.4,15.2,32.3,26.7,174.57,171.2,100.4,15.0,32.0,26.4,173.83,122.69,57.7,47.5,15.5,64.9,27.1,116.00,8.40,124.40,64.96,64.88,129.84,65.84,8.00,73.84,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
610,2.08,56.21,106.12365111796231,CPU bound,2.08,56.21,70.84689301729661,,55.20,79.11,171.2,100.4,15.1,32.2,26.6,174.34,171.2,100.4,15.0,32.0,26.4,173.83,121.36,57.6,47.5,15.5,64.9,27.1,115.20,8.40,123.60,64.96,64.88,129.84,65.84,8.08,73.92,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
620,2.08,56.21,106.41662987633681,CPU bound,2.08,56.21,70.84689301729661,,55.22,79.52,171.2,100.4,15.1,32.3,26.7,174.55,171.2,100.4,15.0,32.0,26.4,173.83,120.72,57.6,47.5,15.4,64.9,27.1,115.04,8.40,123.44,64.88,64.88,129.76,65.84,8.00,73.84,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
630,2.08,56.21,106.1057351507236,CPU bound,2.08,56.21,70.84689301729661,,55.20,77.97,171.2,100.4,15.1,32.2,26.6,174.33,171.2,100.4,15.0,32.0,26.4,173.83,123.12,57.7,47.5,15.4,64.9,27.1,115.04,8.40,123.44,64.88,64.88,129.76,65.84,8.08,73.92,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
640,2.00,54.05,177.87353830334192,CPU bound,2.08,56.21,70.84689301729661,,55.20,65.19,171.2,100.4,45.0,32.3,26.7,204.43,171.2,100.4,15.0,32.0,26.4,173.83,147.27,69.6,47.5,1.1,64.9,27.1,0,8.72,8.72,64.88,64.88,129.76,65.84,8.00,73.84,328.37,32.00,360.37,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
650,2.08,56.21,106.07886119986551,CPU bound,2.08,56.21,70.84689301729661,,55.20,77.85,171.2,100.4,15.1,32.2,26.6,174.31,171.2,100.4,15.0,32.0,26.4,173.83,123.31,57.4,47.5,15.4,64.9,27.1,115.04,8.40,123.44,64.88,64.88,129.76,65.76,8.08,73.84,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
660,2.08,56.21,106.35339705078835,CPU bound,2.08,56.21,70.84689301729661,,55.20,79.38,171.2,100.4,15.1,32.3,26.7,174.51,171.2,100.4,15.0,32.0,26.4,173.83,120.93,55.1,47.5,15.4,64.9,27.1,115.04,8.40,123.44,64.88,64.88,129.76,65.84,8.00,73.84,113.00,8.12,121.12,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
670,2.08,56.21,106.06357993369132,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.98,171.2,100.4,15.1,32.2,26.6,174.30,171.2,100.4,15.0,32.0,26.4,173.83,121.54,57.6,47.5,1.0,64.8,27.1,0,8.40,8.40,64.88,64.80,129.68,65.84,8.08,73.92,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
680,2.08,56.21,106.32176192109777,CPU bound,2.08,56.21,70.84689301729661,,55.22,77.27,171.2,100.4,15.1,32.3,26.7,174.48,171.2,100.4,15.0,32.0,26.4,173.83,124.24,57.6,47.5,1.0,64.8,27.1,0,8.40,8.40,64.80,64.80,129.60,65.84,8.00,73.84,113.00,8.12,121.12,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
690,2.08,56.21,106.03985454545455,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.72,171.2,100.4,15.1,32.2,26.6,174.28,171.2,100.4,15.0,32.0,26.4,173.83,121.96,57.4,47.5,15.4,64.8,27.1,114.72,8.40,123.12,64.88,64.80,129.68,65.84,8.08,73.92,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
700,2.08,56.21,106.29646929674101,CPU bound,2.08,56.21,70.84689301729661,,55.20,78.22,171.2,100.4,15.1,32.3,26.7,174.47,171.2,100.4,15.0,32.0,26.4,173.83,122.72,57.7,47.5,1.0,64.8,27.1,0,8.32,8.32,64.88,64.80,129.68,65.76,8.00,73.76,113.00,8.12,121.12,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
710,2.08,56.21,106.02193893653516,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.98,171.2,100.4,15.1,32.2,26.6,174.27,171.2,100.4,15.0,32.0,26.4,173.83,121.55,57.6,47.5,15.4,64.8,27.1,114.88,8.40,123.28,64.80,64.80,129.60,65.76,8.08,73.84,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
720,2.08,56.21,106.27117667238421,CPU bound,2.08,56.21,70.84689301729661,,55.20,72.00,171.2,100.4,15.1,32.3,26.7,174.45,171.2,100.4,15.0,32.0,26.4,173.83,133.34,57.6,47.5,16.4,64.8,27.1,122.72,8.40,131.12,64.88,64.80,129.68,65.92,8.00,73.92,113.00,8.12,121.12,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
730,2.08,56.21,106.00402332761577,CPU bound,2.08,56.21,70.84689301729661,,55.20,78.10,171.2,100.4,15.1,32.2,26.6,174.26,171.2,100.4,15.0,32.0,26.4,173.83,122.92,57.5,47.4,1.0,64.8,27.1,0,8.32,8.32,64.80,64.80,129.60,65.84,8.08,73.92,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
740,2.08,56.21,106.24588404802743,CPU bound,2.08,56.21,70.84689301729661,,55.20,77.89,171.2,100.4,15.1,32.3,26.6,174.43,171.2,100.4,15.0,32.0,26.4,173.83,123.25,57.6,47.4,15.4,64.8,27.1,114.80,8.32,123.12,64.80,64.72,129.52,65.76,8.00,73.76,112.87,8.12,120.99,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
750,2.08,56.21,105.99191606473639,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.49,171.2,100.4,15.1,32.2,26.6,174.25,171.2,100.4,15.0,32.0,26.4,173.83,122.32,57.5,47.4,15.4,64.8,27.1,114.72,8.32,123.04,64.80,64.72,129.52,65.76,8.08,73.84,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
760,2.08,56.21,106.22693139969147,CPU bound,2.08,56.21,70.84689301729661,,55.22,77.14,171.2,100.4,15.1,32.3,26.6,174.42,171.2,100.4,15.0,32.0,26.4,173.83,124.45,57.7,47.4,15.5,64.9,27.1,116.00,8.32,124.32,64.88,64.88,129.76,65.68,8.00,73.68,112.87,8.12,120.99,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
770,2.08,56.21,105.97136539643313,CPU bound,2.08,56.21,70.84689301729661,,55.20,68.68,171.2,100.4,15.1,32.2,26.6,174.24,171.2,100.4,15.0,32.0,26.4,173.83,139.78,58.6,47.4,20.1,65.1,26.9,152.16,8.64,160.80,65.20,65.12,130.32,65.28,8.08,73.36,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
780,2.08,56.21,106.20163826947206,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.56,171.2,100.4,15.1,32.2,26.6,174.40,171.2,100.4,15.0,32.0,26.4,173.83,122.20,57.6,47.4,15.4,65.0,26.9,114.80,8.32,123.12,65.04,64.96,130.00,65.28,8.00,73.28,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
790,2.08,56.21,105.95608413025892,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.71,171.2,100.4,15.1,32.2,26.6,174.23,171.2,100.4,15.0,32.0,26.4,173.83,121.96,57.6,47.4,1.0,64.8,27.1,0,8.32,8.32,64.80,64.72,129.52,65.76,8.08,73.84,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
800,2.08,56.21,106.1826524871355,CPU bound,2.08,56.21,70.84689301729661,,55.22,72.16,171.2,100.4,15.1,32.2,26.6,174.39,171.2,100.4,15.0,32.0,26.4,173.83,133.04,57.6,47.4,16.4,64.8,27.1,122.64,8.40,131.04,64.80,64.80,129.60,65.84,8.00,73.84,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
810,2.08,56.21,105.94131869639796,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.19,171.2,100.4,15.1,32.2,26.6,174.22,171.2,100.4,15.0,32.0,26.4,173.83,122.78,57.5,47.4,15.5,64.7,27.1,115.36,8.32,123.68,64.72,64.72,129.44,65.84,8.08,73.92,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
820,2.08,56.21,106.163698574143,CPU bound,2.08,56.21,70.84689301729661,,55.20,79.25,171.2,100.4,15.1,32.2,26.6,174.37,171.2,100.4,15.0,32.0,26.4,173.83,121.13,57.5,47.4,1.0,64.7,27.1,0,8.32,8.32,64.72,64.72,129.44,65.76,8.00,73.76,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
830,2.08,56.21,105.93236089193826,CPU bound,2.08,56.21,70.84689301729661,,55.22,75.47,171.2,100.4,15.1,32.2,26.6,174.21,171.2,100.4,15.0,32.0,26.4,173.83,127.21,57.4,47.4,15.5,64.9,27.1,115.44,8.32,123.76,64.88,64.88,129.76,65.68,8.08,73.76,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
840,2.08,56.21,106.14471355060034,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.06,171.2,100.4,15.1,32.2,26.6,174.36,171.2,100.4,15.0,32.0,26.4,173.83,122.99,57.6,47.4,15.5,64.7,27.1,115.36,8.32,123.68,64.72,64.64,129.36,65.76,8.00,73.76,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
850,2.08,56.21,105.91444528301888,CPU bound,2.08,56.21,70.84689301729661,,55.20,78.22,171.2,100.4,15.1,32.2,26.6,174.20,171.2,100.4,15.0,32.0,26.4,173.83,122.72,57.4,47.4,15.3,64.7,27.1,114.40,8.32,122.72,64.72,64.72,129.44,65.68,8.08,73.76,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
860,2.08,56.21,106.13206723842195,CPU bound,2.08,56.21,70.84689301729661,,55.22,77.44,171.2,100.4,15.1,32.2,26.6,174.35,171.2,100.4,15.0,32.0,26.4,173.83,123.96,57.4,47.4,15.4,64.7,27.1,114.64,8.32,122.96,64.72,64.72,129.44,65.76,8.00,73.76,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
870,2.08,56.21,105.90548747855918,CPU bound,2.08,56.21,70.84689301729661,,55.22,78.11,171.2,100.4,15.1,32.2,26.6,174.19,171.2,100.4,15.0,32.0,26.4,173.83,122.90,57.5,47.4,15.4,64.7,27.1,114.80,8.32,123.12,64.72,64.64,129.36,65.76,8.08,73.84,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
880,2.08,56.21,106.10677461406517,CPU bound,2.08,56.21,70.84689301729661,,55.20,72.16,171.2,100.4,15.1,32.2,26.6,174.33,171.2,100.4,15.0,32.0,26.4,173.83,133.04,57.5,47.4,16.4,64.7,27.1,122.64,8.32,130.96,64.72,64.72,129.44,65.84,8.00,73.84,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
890,2.08,56.21,105.89337824492338,CPU bound,2.08,56.21,70.84689301729661,,55.20,78.58,171.2,100.4,15.1,32.2,26.6,174.18,171.2,100.4,15.0,32.0,26.4,173.83,122.17,57.4,47.4,15.4,64.7,27.1,114.72,8.32,123.04,64.72,64.64,129.36,65.68,8.08,73.76,112.50,8.00,120.50,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
900,2.08,56.21,106.0941283018868,CPU bound,2.08,56.21,70.84689301729661,,55.20,78.84,171.2,100.4,15.1,32.2,26.6,174.33,171.2,100.4,15.0,32.0,26.4,173.83,121.76,57.5,47.4,15.4,64.7,26.8,114.64,8.32,122.96,64.72,64.72,129.44,65.04,8.00,73.04,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
910,2.08,56.21,105.8817855602395,CPU bound,2.08,56.21,70.84689301729661,,55.22,75.93,171.2,100.4,15.1,32.2,26.6,174.18,171.2,100.4,15.0,32.0,26.4,173.83,126.44,57.4,47.4,15.4,64.7,26.8,114.48,8.56,123.04,64.72,64.64,129.36,65.04,8.08,73.12,112.50,8.00,120.50,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
