N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
110,10.29,1029.00,0.30,7.99,799.00,0.42,709.80,603.50,12.0,0.0,8.2,4.1,14.2,26.5 ,12.0,0.0,8.0,4.0,13.9,25.9 ,30.49,,,,,,,,,,,32.75,8.12,40.87,0,16.50,16.50,16.50,8.12,24.62,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
120,10.32,1032.00,0.30,7.99,799.00,0.42,710.11,676.90,12.0,0.0,8.2,4.1,14.2,26.4 ,12.0,0.0,8.0,4.0,13.9,25.9 ,27.18,,,,,,,,,,,32.62,8.12,40.74,0,16.37,16.37,16.37,8.12,24.49,32.00,8.00,40.00,16.00,8.00,24.00,16.00,8.00,24.00
130,5.44,544.00,0.16,7.99,799.00,0.42,615.11,680.50,12.0,0.0,8.2,7.8,14.1,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.04,,,,,,,,,,,32.62,8.12,40.74,14.75,31.12,45.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,5.31,531.00,0.16,7.99,799.00,0.42,615.11,629.41,12.0,0.0,8.1,8.0,14.1,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.23,,,,,,,,,,,32.62,8.12,40.74,15.50,31.87,47.37,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,5.20,520.00,0.15,7.99,799.00,0.42,615.11,630.05,12.0,0.0,8.1,8.1,14.1,30.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.20,,,,,,,,,,,32.50,8.12,40.62,16.25,32.50,48.75,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,5.21,521.00,0.15,7.99,799.00,0.42,615.11,618.22,12.0,0.0,8.1,8.1,14.1,30.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.76,,,,,,,,,,,32.50,8.12,40.62,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,5.21,521.00,0.15,7.99,799.00,0.42,615.11,634.36,12.0,0.0,8.1,8.1,14.1,30.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.01,,,,,,,,,,,32.50,8.12,40.62,16.25,32.50,48.75,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,5.22,522.00,0.15,7.99,799.00,0.42,615.11,641.90,12.0,0.0,8.1,8.1,14.1,30.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.66,,,,,,,,,,,32.50,8.12,40.62,16.12,32.50,48.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,5.22,522.00,0.15,7.99,799.00,0.42,615.11,639.10,12.0,0.0,8.1,8.1,14.1,30.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.79,,,,,,,,,,,32.50,8.12,40.62,16.12,32.50,48.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,5.22,522.00,0.15,7.99,799.00,0.42,615.11,628.52,12.0,0.0,8.1,8.1,14.1,30.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.28,,,,,,,,,,,32.37,8.12,40.49,16.12,32.37,48.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,5.23,523.00,0.15,7.99,799.00,0.42,615.11,643.01,12.0,0.0,8.1,8.1,14.1,30.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.62,,,,,,,,,,,32.37,8.12,40.49,16.12,32.37,48.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,5.23,523.00,0.15,7.99,799.00,0.42,615.11,652.27,12.0,0.0,8.1,8.1,14.0,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.21,,,,,,,,,,,32.37,8.12,40.49,16.12,32.37,48.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,5.24,524.00,0.15,7.99,799.00,0.42,615.11,660.98,12.0,0.0,8.1,8.1,14.0,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.84,,,,,,,,,,,32.37,8.12,40.49,16.12,32.37,48.49,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,5.23,523.00,0.15,7.99,799.00,0.42,615.11,688.65,12.0,0.0,8.1,8.1,14.0,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,26.72,,,,,,,,,,,32.37,8.12,40.49,16.12,32.37,48.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,5.23,523.00,0.15,7.99,799.00,0.42,615.11,697.43,12.0,0.0,8.1,8.1,14.1,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,26.38,,,,,,,,,,,32.37,8.12,40.49,16.12,32.37,48.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,5.24,524.00,0.15,7.99,799.00,0.42,615.11,699.06,12.0,0.0,8.1,8.1,14.0,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,26.32,,,,,,,,,,,32.25,8.12,40.37,16.12,32.25,48.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,5.24,524.00,0.15,7.99,799.00,0.42,615.11,638.60,12.0,0.0,8.1,8.1,14.3,30.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.81,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.62,24.74,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,5.25,525.00,0.15,7.99,799.00,0.42,615.11,671.71,12.0,0.0,8.1,8.1,14.0,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.39,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,5.25,525.00,0.15,7.99,799.00,0.42,615.11,660.72,12.0,0.0,8.1,8.1,14.0,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.85,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,5.25,525.00,0.15,7.99,799.00,0.42,615.11,641.96,12.0,0.0,8.1,8.1,14.1,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.66,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,5.25,525.00,0.15,7.99,799.00,0.42,615.11,649.95,12.0,0.0,8.1,8.1,14.0,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.31,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,5.25,525.00,0.16,7.99,799.00,0.42,615.11,620.86,12.0,0.0,8.1,8.1,14.0,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.64,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,5.25,525.00,0.16,7.99,799.00,0.42,615.11,657.65,12.0,0.0,8.1,8.1,14.3,30.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.98,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.62,24.74,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,5.25,525.00,0.16,7.99,799.00,0.42,615.11,664.89,12.0,0.0,8.1,8.1,15.2,31.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.67,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,10.12,26.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,5.25,525.00,0.16,7.99,799.00,0.42,615.11,659.73,12.0,0.0,8.1,8.1,13.9,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.89,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,5.25,525.00,0.16,7.99,799.00,0.42,615.11,700.29,12.0,0.0,8.1,8.1,14.1,30.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,26.27,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,5.26,526.00,0.16,7.99,799.00,0.42,615.11,662.78,12.0,0.0,8.0,8.0,17.4,33.5 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.76,,,,,,,,,,,32.12,8.00,40.12,16.12,32.12,48.24,16.12,12.37,28.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,5.26,526.00,0.16,7.99,799.00,0.42,615.11,677.36,12.0,0.0,8.0,8.0,17.7,33.8 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.16,,,,,,,,,,,32.12,8.00,40.12,16.12,32.12,48.24,16.12,13.00,29.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,5.26,526.00,0.16,7.99,799.00,0.42,615.11,710.78,12.0,0.0,8.0,8.0,14.9,31.0 ,12.0,0.0,8.0,8.0,13.9,29.9 ,25.89,,,,,,,,,,,32.12,8.00,40.12,16.12,32.12,48.24,16.12,9.75,25.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,5.25,525.00,0.16,7.99,799.00,0.42,615.11,588.65,12.0,0.0,8.1,8.1,14.0,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,31.26,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,5.25,525.00,0.16,7.99,799.00,0.42,615.11,661.66,12.0,0.0,8.1,8.1,14.2,30.3 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.81,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.50,24.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,5.25,525.00,0.16,7.99,799.00,0.42,615.11,659.42,12.0,0.0,8.1,8.1,15.3,31.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.90,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,10.37,26.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,5.25,525.00,0.16,7.99,799.00,0.42,615.11,686.29,12.0,0.0,8.1,8.1,14.0,30.1 ,12.0,0.0,8.0,8.0,13.9,29.9 ,26.81,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,5.25,525.00,0.16,7.99,799.00,0.42,615.11,708.61,12.0,0.0,8.1,8.1,14.9,31.0 ,12.0,0.0,8.0,8.0,13.9,29.9 ,25.97,,,,,,,,,,,32.25,8.00,40.25,16.12,32.25,48.37,16.12,9.62,25.74,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,5.27,527.00,0.16,7.99,799.00,0.42,615.11,623.08,12.0,0.0,8.0,8.0,18.9,35.0 ,12.0,0.0,8.0,8.0,13.9,29.9 ,29.53,,,,,,,,,,,32.12,8.00,40.12,16.12,32.12,48.24,16.12,15.00,31.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,5.27,527.00,0.16,7.99,799.00,0.42,615.11,664.43,12.0,0.0,8.0,8.0,17.9,33.9 ,12.0,0.0,8.0,8.0,13.9,29.9 ,27.69,,,,,,,,,,,32.12,8.00,40.12,11.62,32.12,43.74,20.62,10.37,30.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,5.27,527.00,0.16,7.99,799.00,0.42,615.11,648.21,12.0,0.0,8.0,8.0,21.1,37.2 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.39,,,,,,,,,,,32.12,8.00,40.12,6.00,32.12,38.12,26.12,10.37,36.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,5.27,527.00,0.16,7.99,799.00,0.42,615.11,719.61,12.0,0.0,8.0,8.0,20.0,36.0 ,12.0,0.0,8.0,8.0,13.9,29.9 ,25.57,,,,,,,,,,,32.12,8.00,40.12,8.12,32.12,40.24,24.00,10.50,34.50,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,5.27,527.00,0.16,7.99,799.00,0.42,615.11,710.39,12.0,0.0,8.0,8.0,22.4,38.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,25.90,,,,,,,,,,,32.12,8.00,40.12,3.87,32.12,35.99,28.25,10.50,38.75,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,5.27,527.00,0.16,7.99,799.00,0.42,615.11,644.01,12.0,0.0,8.0,8.0,20.6,36.7 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.57,,,,,,,,,,,32.12,8.00,40.12,5.50,32.12,37.62,26.62,9.00,35.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,5.27,527.00,0.16,7.99,799.00,0.42,615.11,638.94,12.0,0.0,8.0,8.0,18.5,34.5 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.80,,,,,,,,,,,32.12,8.00,40.12,8.62,32.12,40.74,23.50,8.50,32.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,5.27,527.00,0.16,5.62,562.00,0.25,458.65,604.28,12.0,0.0,8.0,8.0,23.3,39.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,30.45,,,,,,,,,,,32.12,8.00,40.12,2.87,32.12,34.99,29.25,9.50,38.75,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
530,5.27,527.00,0.16,5.62,562.00,0.25,458.65,586.94,12.0,0.0,8.0,8.0,23.9,40.0 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.35,,,,,,,,,,,32.12,8.00,40.12,.62,32.12,32.74,31.50,8.12,39.62,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
540,5.27,527.00,0.16,5.62,562.00,0.25,458.65,607.20,12.0,0.0,8.0,8.0,24.0,40.1 ,12.0,0.0,8.0,8.0,24.1,40.1 ,30.30,,,,,,,,,,,32.12,8.00,40.12,.25,32.12,32.37,31.87,8.00,39.87,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
550,5.26,526.00,0.16,5.62,562.00,0.25,458.05,616.64,12.0,0.0,8.1,8.1,24.3,40.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.84,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.12,40.37,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
560,5.26,526.00,0.16,5.62,562.00,0.25,458.45,550.78,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,33.41,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
570,5.26,526.00,0.16,5.62,562.00,0.25,458.65,572.48,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.14,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
580,5.26,526.00,0.16,5.62,562.00,0.25,458.65,636.88,12.0,0.0,10.0,8.1,24.3,42.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,28.89,,,,,,,,,,,40.12,8.00,48.12,0,32.25,32.25,32.25,8.12,40.37,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
590,5.26,526.00,0.16,5.62,562.00,0.25,458.65,628.06,12.0,0.0,8.1,8.1,24.3,40.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.30,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.12,40.37,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
600,5.26,526.00,0.16,5.62,562.00,0.25,458.65,619.89,12.0,0.0,12.0,8.1,24.2,44.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.68,,,,,,,,,,,48.12,8.00,56.12,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
610,5.26,526.00,0.16,5.62,562.00,0.25,458.45,568.51,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.37,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
620,5.26,526.00,0.16,5.62,562.00,0.25,458.65,611.81,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,30.07,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
630,5.27,527.00,0.16,5.62,562.00,0.25,458.65,570.03,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.28,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
640,5.27,527.00,0.16,5.62,562.00,0.25,458.45,559.47,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.89,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
650,5.27,527.00,0.16,5.62,562.00,0.25,458.65,631.99,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.11,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
660,5.27,527.00,0.16,5.62,562.00,0.25,458.65,569.62,12.0,0.0,10.0,8.0,24.1,42.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.30,,,,,,,,,,,40.12,8.00,48.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
670,5.27,527.00,0.16,5.62,562.00,0.25,458.65,585.69,12.0,0.0,10.0,8.0,24.1,42.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.42,,,,,,,,,,,40.12,8.00,48.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
680,5.28,528.00,0.16,5.62,562.00,0.25,458.65,577.08,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.88,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
690,5.28,528.00,0.16,5.62,562.00,0.25,417.05,583.12,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.55,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
700,5.28,528.00,0.16,5.62,562.00,0.25,417.05,561.63,12.0,0.0,10.0,8.0,24.1,42.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,32.76,,,,,,,,,,,40.12,8.00,48.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
710,5.28,528.00,0.16,5.62,562.00,0.25,417.05,587.78,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.30,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
720,5.28,528.00,0.16,5.62,562.00,0.25,417.05,581.28,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.65,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
730,5.28,528.00,0.16,5.62,562.00,0.25,417.05,580.39,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.70,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
740,5.28,528.00,0.16,5.62,562.00,0.25,417.05,562.07,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,32.74,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
