N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS cycl,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC cycl,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
560,2.52,90.00,106.53044896232403,CPU bound,2.65,94.64,70.8468930172966,,78.79,90.40,101.3,48.4,15.2,32.3,26.7,122.63,101.3,48.4,15.0,32.0,26.4,121.83,106.20,40.4,23.4,15.8,65.0,27.1,117.52,8.48,126.00,64.96,64.96,129.92,65.68,8.00,73.68,113.25,8.12,121.37,0,64.75,64.75,64.75,8.12,72.87,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
570,2.53,90.35,106.18003372074303,CPU bound,2.65,94.64,70.8468930172966,,78.76,102.54,101.3,48.4,15.1,32.2,26.6,122.38,101.3,48.4,15.0,32.0,26.4,121.83,93.62,40.3,23.4,15.4,64.9,27.0,114.88,8.48,123.36,64.96,64.96,129.92,65.60,8.08,73.68,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
580,2.52,90.00,106.48616397941682,CPU bound,2.65,94.64,70.8468930172966,,78.79,98.86,101.3,48.4,15.2,32.3,26.7,122.60,101.3,48.4,15.0,32.0,26.4,121.83,97.11,40.4,23.4,15.4,65.0,27.1,114.80,8.48,123.28,64.96,64.96,129.92,65.68,8.00,73.68,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
590,2.53,90.35,106.15315976988494,CPU bound,2.65,94.64,70.8468930172966,,78.79,101.88,101.3,48.4,15.1,32.2,26.6,122.36,101.3,48.4,15.0,32.0,26.4,121.83,94.23,40.3,23.3,15.4,64.9,27.0,114.88,8.48,123.36,64.96,64.88,129.84,65.52,8.08,73.60,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
600,2.53,90.35,106.44822504288167,CPU bound,2.65,94.64,70.8468930172966,,78.76,103.41,101.3,48.4,15.2,32.3,26.7,122.57,101.3,48.4,15.0,32.0,26.4,121.83,92.83,40.3,23.3,15.5,64.9,27.0,115.28,8.48,123.76,64.88,64.88,129.76,65.52,8.00,73.52,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
610,2.53,90.35,106.12365111796234,CPU bound,2.65,94.64,70.8468930172966,,78.79,102.39,101.3,48.4,15.1,32.2,26.6,122.34,101.3,48.4,15.0,32.0,26.4,121.83,93.76,40.3,23.3,15.4,64.9,27.0,114.88,8.48,123.36,64.88,64.88,129.76,65.60,8.08,73.68,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
620,2.53,90.35,106.4166298763368,CPU bound,2.65,94.64,70.8468930172966,,78.79,103.75,101.3,48.4,15.1,32.3,26.7,122.55,101.3,48.4,15.0,32.0,26.4,121.83,92.53,40.3,23.3,15.4,64.9,27.0,114.72,8.48,123.20,64.88,64.88,129.76,65.60,8.00,73.60,113.12,8.12,121.24,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
630,2.53,90.35,106.1057351507236,CPU bound,2.65,94.64,70.8468930172966,,78.76,99.76,101.3,48.4,15.1,32.2,26.6,122.33,101.3,48.4,15.0,32.0,26.4,121.83,96.23,40.3,23.3,15.4,64.9,27.0,114.80,8.48,123.28,64.88,64.88,129.76,65.60,8.08,73.68,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
640,1.48,52.85,181.80964688946017,CPU bound,2.65,94.64,70.8468930172966,,78.76,83.55,101.3,48.4,45.0,32.3,26.7,152.43,101.3,48.4,15.0,32.0,26.4,121.83,114.90,41.4,23.3,16.9,64.9,27.0,126.72,8.48,135.20,64.88,64.88,129.76,65.60,8.00,73.60,328.37,32.00,360.37,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
650,2.53,90.35,106.0788611998655,CPU bound,2.65,94.64,70.8468930172966,,78.76,102.60,101.3,48.4,15.1,32.2,26.6,122.31,101.3,48.4,15.0,32.0,26.4,121.83,93.57,40.3,23.3,15.4,64.9,27.0,114.72,8.48,123.20,64.88,64.80,129.68,65.52,8.08,73.60,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
660,2.53,90.35,106.35339705078835,CPU bound,2.65,94.64,70.8468930172966,,78.76,103.17,101.3,48.4,15.1,32.3,26.7,122.51,101.3,48.4,15.0,32.0,26.4,121.83,93.05,40.3,23.3,15.4,64.8,27.0,114.64,8.40,123.04,64.88,64.80,129.68,65.52,8.00,73.52,113.00,8.12,121.12,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
670,2.53,90.35,106.06357993369129,CPU bound,2.65,94.64,70.8468930172966,,78.79,103.80,101.3,48.4,15.1,32.2,26.6,122.30,101.3,48.4,15.0,32.0,26.4,121.83,92.48,40.3,23.3,15.4,64.8,27.0,114.72,8.48,123.20,64.80,64.80,129.60,65.60,8.08,73.68,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
680,2.53,90.35,106.32176192109776,CPU bound,2.65,94.64,70.8468930172966,,78.79,100.19,101.3,48.4,15.1,32.3,26.7,122.48,101.3,48.4,15.0,32.0,26.4,121.83,95.82,40.3,23.3,15.4,64.8,27.0,115.04,8.40,123.44,64.80,64.80,129.60,65.60,8.00,73.60,113.00,8.12,121.12,0,64.62,64.62,64.62,8.12,72.74,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
690,2.53,90.35,106.03985454545453,CPU bound,2.65,94.64,70.8468930172966,,78.76,104.88,101.3,48.4,15.1,32.2,26.6,122.28,101.3,48.4,15.0,32.0,26.4,121.83,91.53,40.3,23.3,15.4,64.8,27.0,114.72,8.40,123.12,64.80,64.80,129.60,65.60,8.08,73.68,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
700,2.53,90.35,106.296469296741,CPU bound,2.65,94.64,70.8468930172966,,78.79,99.23,101.3,48.4,15.1,32.3,26.7,122.47,101.3,48.4,15.0,32.0,26.4,121.83,96.74,40.3,23.3,15.4,64.8,27.0,114.48,8.40,122.88,64.80,64.80,129.60,65.52,8.00,73.52,113.00,8.12,121.12,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
710,2.54,90.71,106.02193893653516,CPU bound,2.65,94.64,70.8468930172966,,78.79,104.34,101.3,48.4,15.1,32.2,26.6,122.27,101.3,48.4,15.0,32.0,26.4,121.83,92.01,40.3,23.3,15.4,64.8,27.0,114.56,8.40,122.96,64.80,64.80,129.60,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
720,2.53,90.35,106.2711766723842,CPU bound,2.65,94.64,70.8468930172966,,78.76,91.50,101.3,48.4,15.1,32.3,26.7,122.45,101.3,48.4,15.0,32.0,26.4,121.83,104.92,40.3,23.3,15.7,64.8,27.0,117.28,8.40,125.68,64.80,64.80,129.60,65.68,8.00,73.68,113.00,8.12,121.12,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
730,2.54,90.71,106.00402332761578,CPU bound,2.65,94.64,70.8468930172966,,78.76,104.21,101.3,48.4,15.1,32.2,26.6,122.26,101.3,48.4,15.0,32.0,26.4,121.83,92.12,40.3,23.3,15.4,64.8,27.0,114.48,8.40,122.88,64.80,64.80,129.60,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
740,2.53,90.35,106.24588404802743,CPU bound,2.65,94.64,70.8468930172966,,78.76,100.49,101.3,48.4,15.1,32.3,26.6,122.43,101.3,48.4,15.0,32.0,26.4,121.83,95.53,40.3,23.3,15.4,64.8,27.0,114.56,8.40,122.96,64.80,64.72,129.52,65.52,8.00,73.52,112.87,8.12,120.99,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
750,2.54,90.71,105.99191606473642,CPU bound,2.65,94.64,70.8468930172966,,78.79,103.54,101.3,48.4,15.1,32.2,26.6,122.25,101.3,48.4,15.0,32.0,26.4,121.83,92.72,40.3,23.3,15.4,64.8,27.0,114.48,8.40,122.88,64.80,64.72,129.52,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
760,2.53,90.35,106.22693139969147,CPU bound,2.65,94.64,70.8468930172966,,78.76,100.85,101.3,48.4,15.1,32.3,26.6,122.42,101.3,48.4,15.0,32.0,26.4,121.83,95.19,40.3,23.3,1.0,64.9,26.8,0,8.40,8.40,64.88,64.88,129.76,65.04,8.00,73.04,112.87,8.12,120.99,0,64.50,64.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
770,2.54,90.71,105.97136539643313,CPU bound,2.65,94.64,70.8468930172966,,78.79,87.04,101.3,48.4,15.1,32.2,26.6,122.24,101.3,48.4,15.0,32.0,26.4,121.83,110.29,41.6,23.3,18.3,65.1,26.9,138.24,8.56,146.80,65.12,65.04,130.16,65.12,8.08,73.20,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
780,2.53,90.35,106.20163826947207,CPU bound,2.65,94.64,70.8468930172966,,78.79,102.57,101.3,48.4,15.1,32.2,26.6,122.40,101.3,48.4,15.0,32.0,26.4,121.83,93.59,40.3,23.3,15.4,65.0,26.8,114.56,8.32,122.88,64.96,64.96,129.92,65.12,8.00,73.12,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
790,2.54,90.71,105.95608413025892,CPU bound,2.65,94.64,70.8468930172966,,78.79,102.22,101.3,48.4,15.1,32.2,26.6,122.23,101.3,48.4,15.0,32.0,26.4,121.83,93.91,40.3,23.3,15.4,64.7,27.0,114.88,8.40,123.28,64.72,64.72,129.44,65.52,8.08,73.60,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
800,2.53,90.35,106.1826524871355,CPU bound,2.65,94.64,70.8468930172966,,78.79,90.94,101.3,48.4,15.1,32.2,26.6,122.39,101.3,48.4,15.0,32.0,26.4,121.83,105.56,40.3,23.3,15.7,64.7,27.0,117.12,8.32,125.44,64.72,64.72,129.44,65.60,8.00,73.60,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
810,2.54,90.71,105.94131869639796,CPU bound,2.65,94.64,70.8468930172966,,78.79,99.90,101.3,48.4,15.1,32.2,26.6,122.22,101.3,48.4,15.0,32.0,26.4,121.83,96.10,40.3,23.3,15.4,64.7,27.0,114.64,8.40,123.04,64.72,64.72,129.44,65.60,8.08,73.68,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
820,2.53,90.35,106.163698574143,CPU bound,2.65,94.64,70.8468930172966,,78.76,103.83,101.3,48.4,15.1,32.2,26.6,122.37,101.3,48.4,15.0,32.0,26.4,121.83,92.46,40.3,23.2,15.3,64.7,27.0,114.32,8.32,122.64,64.72,64.72,129.44,65.44,8.00,73.44,112.87,8.00,120.87,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
830,2.54,90.71,105.93236089193825,CPU bound,2.65,94.64,70.8468930172966,,78.79,96.69,101.3,48.4,15.1,32.2,26.6,122.21,101.3,48.4,15.0,32.0,26.4,121.83,99.29,40.5,23.2,15.5,64.7,27.0,115.28,8.40,123.68,64.72,64.72,129.44,65.44,8.08,73.52,112.62,8.00,120.62,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
840,2.53,90.35,106.14471355060034,CPU bound,2.65,94.64,70.8468930172966,,78.79,101.64,101.3,48.4,15.1,32.2,26.6,122.36,101.3,48.4,15.0,32.0,26.4,121.83,94.45,40.3,23.2,15.4,64.7,27.0,114.80,8.32,123.12,64.72,64.64,129.36,65.52,8.00,73.52,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
850,2.54,90.71,105.91444528301888,CPU bound,2.65,94.64,70.8468930172966,,78.79,100.93,101.3,48.4,15.1,32.2,26.6,122.20,101.3,48.4,15.0,32.0,26.4,121.83,95.11,40.2,23.2,15.3,64.7,27.0,114.32,8.32,122.64,64.72,64.64,129.36,65.52,8.08,73.60,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
860,2.53,90.35,106.13206723842195,CPU bound,2.65,94.64,70.8468930172966,,78.79,98.46,101.3,48.4,15.1,32.2,26.6,122.35,101.3,48.4,15.0,32.0,26.4,121.83,97.50,40.3,23.2,1.0,64.7,27.0,0,8.32,8.32,64.72,64.64,129.36,65.52,8.00,73.52,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
870,2.54,90.71,105.90548747855921,CPU bound,2.65,94.64,70.8468930172966,,78.76,102.22,101.3,48.4,15.1,32.2,26.6,122.19,101.3,48.4,15.0,32.0,26.4,121.83,93.91,40.0,23.2,15.3,64.7,27.0,114.24,8.32,122.56,64.72,64.64,129.36,65.44,8.08,73.52,112.50,8.00,120.50,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
880,2.53,90.35,106.10677461406516,CPU bound,2.65,94.64,70.8468930172966,,78.79,90.52,101.3,48.4,15.1,32.2,26.6,122.33,101.3,48.4,15.0,32.0,26.4,121.83,106.05,40.3,23.2,15.7,64.7,27.0,117.04,8.32,125.36,64.72,64.64,129.36,65.52,8.00,73.52,112.75,8.00,120.75,0,64.50,64.50,64.50,8.00,72.50,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
890,2.54,90.71,105.89337824492338,CPU bound,2.65,94.64,70.8468930172966,,78.79,100.81,101.3,48.4,15.1,32.2,26.6,122.18,101.3,48.4,15.0,32.0,26.4,121.83,95.23,40.2,23.2,15.3,64.7,27.0,114.24,8.32,122.56,64.72,64.64,129.36,65.52,8.08,73.60,112.50,8.00,120.50,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
900,2.53,90.35,106.0941283018868,CPU bound,2.65,94.64,70.8468930172966,,78.76,100.74,101.3,48.4,15.1,32.2,26.6,122.33,101.3,48.4,15.0,32.0,26.4,121.83,95.30,40.3,23.2,15.3,64.7,26.8,114.40,8.32,122.72,64.72,64.64,129.36,64.88,8.00,72.88,112.75,8.00,120.75,0,64.37,64.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
910,2.54,90.71,105.88178556023952,CPU bound,2.65,94.64,70.8468930172966,,78.79,102.13,101.3,48.4,15.1,32.2,26.6,122.18,101.3,48.4,15.0,32.0,26.4,121.83,94.00,40.3,23.2,15.4,64.7,26.8,114.32,8.56,122.88,64.64,64.64,129.28,64.88,8.08,72.96,112.50,8.00,120.50,0,64.25,64.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
