,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
630,12.00,400.00,CPU bound,12.00,400.00,,240.10,272.03,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,67.64,47.1,27.7,22.3,10.0,20.6,80.80,8.32,89.12,32.16,8.00,40.16,21.60,8.08,29.68,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
640,12.00,400.00,CPU bound,12.00,400.00,,240.10,251.32,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,73.21,47.5,27.9,22.5,10.0,20.1,81.76,8.32,90.08,32.16,8.00,40.16,20.88,8.08,28.96,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
650,12.00,400.00,CPU bound,12.00,400.00,,240.10,276.38,46.0,28.0,22.1,10.1,16.7,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,66.58,47.0,27.7,22.3,10.1,21.3,80.72,8.32,89.04,32.24,8.00,40.24,22.64,8.08,30.72,80.25,8.00,88.25,32.37,8.00,40.37,16.12,7.87,23.99,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
660,12.00,400.00,CPU bound,12.00,400.00,,240.10,292.63,46.0,28.0,22.1,10.1,16.7,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,62.88,47.4,27.9,22.3,10.0,21.2,80.72,8.32,89.04,32.16,8.00,40.16,22.56,8.08,30.64,80.25,8.00,88.25,32.37,8.00,40.37,16.12,7.87,23.99,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
670,12.00,400.00,CPU bound,12.00,400.00,,240.10,273.62,46.0,28.0,22.1,10.0,16.8,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,67.25,47.0,27.7,22.3,10.0,21.5,80.72,8.32,89.04,32.16,8.00,40.16,22.96,8.08,31.04,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
680,12.00,400.00,CPU bound,12.00,400.00,,240.10,290.22,46.0,28.0,22.1,10.0,16.8,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,63.40,47.4,27.9,22.3,10.0,22.1,80.72,8.32,89.04,32.16,8.00,40.16,23.92,8.08,32.00,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
690,12.00,400.00,CPU bound,12.00,400.00,,240.10,271.96,46.0,28.0,22.1,10.0,16.6,76.7 ,46.0,28.0,22.0,10.0,16.6,76.6 ,67.66,47.0,27.6,22.2,10.0,21.2,80.64,8.32,88.96,32.16,8.00,40.16,24.56,8.08,32.64,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
700,12.00,400.00,CPU bound,12.00,400.00,,240.10,278.80,46.0,28.0,22.1,10.0,16.8,76.9 ,46.0,28.0,22.0,10.0,16.6,76.6 ,66.00,47.4,27.9,22.3,10.0,21.0,80.72,8.32,89.04,32.16,8.00,40.16,24.24,8.00,32.24,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
710,12.00,400.00,CPU bound,12.00,400.00,,240.20,271.48,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,67.78,47.0,27.6,22.3,10.0,21.1,80.72,8.32,89.04,32.16,8.00,40.16,24.40,8.08,32.48,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
720,12.00,400.00,CPU bound,12.00,400.00,,240.10,286.14,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,64.30,47.3,27.8,22.4,10.0,21.0,81.36,8.32,89.68,32.16,8.00,40.16,24.32,8.00,32.32,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
730,12.00,400.00,CPU bound,12.00,400.00,,240.10,274.44,46.0,28.0,22.1,10.0,16.6,76.7 ,46.0,28.0,22.0,10.0,16.6,76.6 ,67.05,46.9,27.6,22.2,10.0,22.1,80.64,8.32,88.96,32.16,8.00,40.16,26.00,8.00,34.00,80.25,8.00,88.25,32.12,8.00,40.12,16.00,7.87,23.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
740,12.00,400.00,CPU bound,12.00,400.00,,240.20,279.01,46.0,28.0,22.1,10.0,16.6,76.7 ,46.0,28.0,22.0,10.0,16.6,76.6 ,65.95,47.3,27.8,22.3,10.0,21.3,80.72,8.32,89.04,32.16,7.92,40.08,24.72,8.00,32.72,80.25,8.00,88.25,32.12,8.00,40.12,16.00,7.87,23.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
750,12.00,400.00,CPU bound,12.00,400.00,,240.10,270.12,46.0,28.0,22.1,10.0,16.6,76.7 ,46.0,28.0,22.0,10.0,16.6,76.6 ,68.12,46.9,27.6,22.2,10.0,22.0,80.64,8.32,88.96,32.16,8.00,40.16,25.84,8.00,33.84,80.25,8.00,88.25,32.12,8.00,40.12,16.00,7.87,23.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
760,12.00,400.00,CPU bound,12.00,400.00,,240.20,285.25,46.0,28.0,22.1,10.0,16.7,76.8 ,46.0,28.0,22.0,10.0,16.6,76.6 ,64.50,47.3,27.8,22.2,10.0,22.4,80.64,8.24,88.88,32.16,8.00,40.16,26.40,8.00,34.40,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
770,10.57,352.33,0.75,10.59,353.00,0.75,213.86,241.44,46.0,28.0,22.1,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,76.21,46.8,27.6,22.7,10.0,22.7,82.40,8.24,90.64,32.16,8.00,40.16,26.80,8.08,34.88,80.25,8.00,88.25,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
780,10.60,353.33,0.75,10.59,353.00,0.75,213.95,283.15,46.0,28.0,22.1,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,64.98,47.3,27.8,22.2,10.0,22.8,80.64,8.24,88.88,32.16,7.92,40.08,27.04,8.00,35.04,80.25,8.00,88.25,32.12,8.00,40.12,31.87,8.12,39.99,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
790,10.57,352.33,0.75,10.59,353.00,0.75,213.86,267.20,46.0,28.0,22.1,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,68.86,46.9,27.6,22.2,10.0,23.0,80.64,8.24,88.88,32.16,8.00,40.16,27.28,8.00,35.28,80.25,8.00,88.25,32.12,8.00,40.12,32.00,8.12,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
800,10.47,349.00,0.74,10.59,353.00,0.75,213.95,268.48,46.0,28.0,22.1,10.1,26.3,86.5 ,46.0,28.0,22.0,10.0,26.0,86.0 ,68.53,47.2,27.8,22.6,10.0,23.2,82.16,8.24,90.40,32.16,8.00,40.16,27.68,8.00,35.68,80.25,8.00,88.25,32.50,8.00,40.50,32.37,8.12,40.49,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
810,10.43,347.66,0.74,10.59,353.00,0.75,213.86,266.61,46.0,28.0,22.1,10.1,26.4,86.6 ,46.0,28.0,22.0,10.0,26.0,86.0 ,69.01,46.9,27.5,22.2,10.0,23.5,80.64,8.24,88.88,32.16,8.00,40.16,28.08,8.00,36.08,80.25,8.00,88.25,32.50,8.00,40.50,32.50,8.12,40.62,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
820,10.43,347.66,0.74,10.59,353.00,0.75,213.86,282.18,46.0,28.0,22.1,10.1,26.4,86.6 ,46.0,28.0,22.0,10.0,26.0,86.0 ,65.21,47.2,27.7,22.2,10.0,23.6,80.56,8.24,88.80,32.16,7.92,40.08,28.24,8.00,36.24,80.25,8.00,88.25,32.50,8.00,40.50,32.50,8.12,40.62,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
830,10.43,347.66,0.74,10.59,353.00,0.75,213.95,262.39,46.0,28.0,22.1,10.1,26.4,86.6 ,46.0,28.0,22.0,10.0,26.0,86.0 ,70.12,46.8,27.5,22.2,10.0,24.0,80.48,8.24,88.72,32.16,8.00,40.16,28.96,8.00,36.96,80.25,8.00,88.25,32.50,8.00,40.50,32.50,8.12,40.62,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
840,10.46,348.66,0.74,10.59,353.00,0.75,213.95,283.10,46.0,28.0,22.1,10.1,26.3,86.5 ,46.0,28.0,22.0,10.0,26.0,86.0 ,64.99,47.2,27.7,22.2,10.0,24.1,80.56,8.24,88.80,32.16,8.00,40.16,29.04,8.00,37.04,80.25,8.00,88.25,32.50,8.00,40.50,32.50,8.00,40.50,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
850,10.43,347.66,0.74,10.59,353.00,0.75,213.95,268.25,46.0,28.0,22.1,10.2,26.4,86.6 ,46.0,28.0,22.0,10.0,26.0,86.0 ,68.59,46.8,27.5,22.2,10.0,24.4,80.56,8.24,88.80,32.16,8.00,40.16,29.52,8.00,37.52,80.25,8.00,88.25,32.50,8.12,40.62,32.50,8.12,40.62,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
860,10.57,352.33,0.75,10.59,353.00,0.75,213.86,278.09,46.0,28.0,22.1,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,66.17,47.2,27.7,22.2,10.0,24.6,80.56,8.24,88.80,32.16,7.92,40.08,29.76,8.00,37.76,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
870,10.57,352.33,0.75,10.59,353.00,0.75,213.86,256.32,46.0,28.0,22.1,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,71.79,46.8,27.5,22.2,10.0,24.7,80.64,8.24,88.88,32.16,8.00,40.16,29.92,8.00,37.92,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
880,10.57,352.33,0.75,10.59,353.00,0.75,213.86,271.79,46.0,28.0,22.1,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,67.70,47.1,27.7,22.4,10.0,24.8,81.20,8.24,89.44,32.08,7.92,40.00,30.16,8.00,38.16,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
890,10.57,352.33,0.75,10.59,353.00,0.75,213.86,264.44,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,69.58,46.8,27.5,22.2,10.0,25.1,80.56,8.24,88.80,32.08,7.92,40.00,30.64,8.00,38.64,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
900,10.57,352.33,0.75,10.59,353.00,0.75,213.95,258.55,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,71.17,47.1,27.7,22.2,10.0,25.2,80.64,8.24,88.88,32.16,7.92,40.08,30.72,8.00,38.72,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
910,10.57,352.33,0.75,10.59,353.00,0.75,213.95,261.97,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,70.24,46.8,27.5,22.2,10.0,25.2,80.64,8.24,88.88,32.16,7.92,40.08,30.72,8.00,38.72,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
920,10.57,352.33,0.75,10.59,353.00,0.75,213.95,270.67,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,67.98,47.1,27.7,22.2,10.0,25.4,80.48,8.24,88.72,32.08,7.92,40.00,31.04,8.00,39.04,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
930,10.57,352.33,0.75,10.59,353.00,0.75,213.86,268.66,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,68.49,46.8,27.5,22.2,10.0,25.4,80.48,8.24,88.72,32.16,8.00,40.16,31.04,8.00,39.04,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
940,10.57,352.33,0.75,10.59,353.00,0.75,213.86,279.20,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,65.90,47.1,27.6,22.2,10.0,25.6,80.56,8.24,88.80,32.16,7.92,40.08,31.28,8.00,39.28,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
950,10.57,352.33,0.75,10.59,353.00,0.75,213.86,262.42,46.0,28.0,22.0,10.0,26.1,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,70.12,46.7,27.5,22.2,10.0,25.6,80.56,8.24,88.80,32.16,8.00,40.16,31.36,8.00,39.36,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
960,10.57,352.33,0.75,10.59,353.00,0.75,213.95,246.81,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,74.55,47.1,27.6,22.4,10.0,25.7,81.60,8.24,89.84,32.16,8.00,40.16,31.44,8.00,39.44,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
970,10.57,352.33,0.75,10.59,353.00,0.75,213.86,266.17,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,69.13,46.8,27.5,22.2,10.0,25.7,80.48,8.24,88.72,32.08,8.00,40.08,31.52,8.00,39.52,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
980,10.57,352.33,0.75,10.59,353.00,0.75,213.95,271.75,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,67.71,47.0,27.6,22.2,10.0,25.8,80.48,8.24,88.72,32.08,7.92,40.00,31.60,8.00,39.60,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
990,10.57,352.33,0.75,10.59,353.00,0.75,213.95,262.39,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,70.12,46.7,27.4,22.2,10.0,25.7,80.48,8.24,88.72,32.08,8.00,40.08,31.60,8.00,39.60,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1000,10.57,352.33,0.75,10.59,353.00,0.75,213.95,269.06,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,68.39,47.0,27.6,22.3,10.0,25.8,80.80,8.24,89.04,32.08,7.92,40.00,31.68,8.00,39.68,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1010,10.57,352.33,0.75,10.59,353.00,0.75,213.95,252.88,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,72.76,46.7,27.4,22.2,10.0,25.9,80.56,8.24,88.80,32.08,7.92,40.00,31.68,8.24,39.92,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1020,10.57,352.33,0.75,10.59,353.00,0.75,213.86,231.59,46.0,28.0,22.0,10.0,26.0,86.1 ,46.0,28.0,22.0,10.0,26.0,86.0 ,79.45,47.0,27.6,22.9,10.0,26.2,83.12,8.32,91.44,32.16,7.92,40.08,31.92,8.48,40.40,80.12,8.00,88.12,32.12,8.00,40.12,32.12,8.00,40.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
